"ReturnCode","LL","tvE0","tvAlpha","tvBeta","tvGam","dE0dTRT1","dE0dTRT2","dE0dTRT5","dE0dTRT6","dE0dTRT7","dE0dTRT17","dAlphadTRT1","dAlphadTRT2","dAlphadTRT5","dAlphadTRT6","dAlphadTRT7","dAlphadTRT17","dBetadTRT1","dBetadTRT2","dBetadTRT5","dBetadTRT6","dBetadTRT7","dBetadTRT17","dGamdTRT1","dGamdTRT2","dGamdTRT5","dGamdTRT6","dGamdTRT7","dGamdTRT17","dE0dBLMEANTTP","dAlphadBLMEANTTP","dGamdBLMEANTTP","dBetadBLMEANTTP","EEps","omega(nE0,nE0)","omega(nAlpha,nE0)","omega(nAlpha,nAlpha)","omega(nBeta,nE0)","omega(nBeta,nAlpha)","omega(nBeta,nBeta)","omega(nGam,nE0)","omega(nGam,nAlpha)","omega(nGam,nBeta)","omega(nGam,nGam)"
3,-16781.9,2.65565,21.4294,1.67299,0.0530565,-0.155093,-0.138066,-0.229321,-0.303206,-0.0403779,0.419433,-0.0132257,-0.286495,-0.144094,0.213395,0.00972691,0.0440171,-0.0126583,-0.109393,-0.0400056,0.0222514,0.0178991,0.219325,-0.100216,0.0244327,0.57133,0.0346495,0.028075,0.0528851,0.893587,0.148214,-0.704476,-0.408595,0.262501,0.24643,-0.0146718,0.116587,0.112922,0.0542719,0.0838991,0.12587,-0.108509,0.0047003,0.407666
3,-16867.7,0.757408,23.5873,1.42568,0.0483014,-0.100429,-0.0627784,-0.125204,-0.142521,-0.0344631,0.537774,-0.0127241,-0.281034,-0.113576,0.052687,0.00918513,0.0577542,-0.0132207,-0.131556,-0.0331158,0.0183712,0.0143728,0.0679912,-0.0136682,0.020112,0.375581,0.0252365,0.0242974,0.0429491,1.71681,0.0905193,-0.577463,-0.432651,0.25864,0.485487,-0.162741,0.074451,-0.0599952,0.0361578,0.020356,0.367493,-0.0835759,-0.0135885,0.445068
1,-16811.8,2.59343,21.2562,1.75871,0.0559196,0.0299946,0.243482,-0.0375612,-0.0131688,-0.0501258,-0.0362211,-0.0221356,-0.350254,-0.15133,0.11273,0.0145426,0.0889183,-0.0102073,0.00394151,-0.019823,0.0269896,0.00326962,0.0776682,-0.173819,0.0150236,0.45658,0.0243945,0.0510596,0.0339257,1.25484,-0.064348,-0.27055,-0.288854,0.260548,0.121313,-0.0877169,0.113971,0.037057,0.00445064,0.0307078,0.216304,-0.131948,0.0825882,0.572857
3,-17193.5,2.64761,21.5576,1.65909,0.0510382,-0.150765,-0.128183,-0.200041,-0.310699,-0.0404838,0.388395,-0.0131535,-0.268191,-0.142885,0.200822,0.0100119,0.0452468,-0.0124154,-0.112163,-0.0403767,0.0227606,0.0184092,0.21486,-0.101049,0.0250444,0.665966,0.0349041,0.0288793,0.0545269,0.797465,0.159803,-0.663687,-0.4431,0.271804,0.370706,-0.0721894,0.100453,0.12973,0.0164799,0.0655686,0.167781,-0.105061,0.0237744,0.406869
1,-17033.6,1.9487,23.5963,1.59404,0.0471159,-0.131341,-0.119563,-0.21747,-0.175233,-0.046223,0.269342,-0.0146152,-0.301698,-0.217633,0.0812512,0.0111162,0.0575352,-0.0129981,-0.0902855,-0.0393429,0.0215186,0.0157502,0.19962,-0.0890059,0.0201292,0.66785,0.0303242,0.0386117,0.0559723,1.01019,0.224841,-0.712467,-0.364322,0.263027,0.599489,-0.178566,0.120541,0.0810263,0.0172372,0.0365041,0.313454,-0.126232,0.0251573,0.43327
3,-16883.7,2.61997,21.9718,1.66573,0.051524,-0.148487,-0.144651,-0.22203,-0.28533,-0.0408149,0.453438,-0.0131075,-0.30627,-0.145446,0.190926,0.00972663,0.046368,-0.0126191,-0.0983794,-0.0397353,0.022291,0.0183852,0.210544,-0.0967492,0.0247018,0.622247,0.0343523,0.0277204,0.0557058,0.83438,0.139333,-0.571719,-0.431457,0.267161,0.277729,-0.0354426,0.0975153,0.114498,0.0304576,0.0690817,0.114868,-0.106679,0.00358717,0.408909
3,-16258.7,2.948,22.2348,1.7641,0.0523652,-0.155901,-0.139645,-0.219302,-0.302419,-0.0405837,0.421331,-0.0132083,-0.268762,-0.149723,0.206676,0.00983057,0.0449077,-0.0125246,-0.108859,-0.0401172,0.0228346,0.0183707,0.219548,-0.101894,0.0246907,0.567846,0.034785,0.0285594,0.0540311,0.813511,0.13843,-0.648073,-0.398452,0.256906,0.265981,-0.0535344,0.114675,0.100118,0.0330436,0.064947,0.0824396,-0.136812,-0.0299351,0.411822
3,-16919.4,2.66816,22.0766,1.68176,0.0490095,-0.170463,-0.129335,-0.212078,-0.258392,-0.0426876,0.346392,-0.0139871,-0.205006,-0.150577,0.196859,0.00923361,0.0450109,-0.0129117,-0.114989,-0.0420457,0.0205574,0.0174056,0.197093,-0.108217,0.0228984,0.611918,0.0316467,0.02626,0.0523595,0.897793,0.148694,-0.577616,-0.392259,0.264379,0.3609,-0.0905836,0.0900988,0.0993269,0.0101976,0.0456551,0.148092,-0.0704231,0.0234115,0.344396
3,-16866.2,2.36369,22.3913,1.70038,0.0490035,-0.050504,-0.00816771,0.00265617,-0.327105,-0.034006,0.32264,-0.0142878,-0.329775,-0.224286,0.209132,0.0118252,0.0415514,-0.0143223,-0.105681,-0.0449162,0.0255112,0.0144642,0.143939,-0.0466224,0.0185966,0.526248,0.0304549,0.036161,0.0305754,1.15406,0.139582,-0.514102,-0.287218,0.2613,0.262174,-0.1523,0.145028,0.0454237,0.00591307,0.0263207,0.291351,-0.165565,0.0528571,0.50716
3,-16664.1,2.25743,23.2646,1.6659,0.0461954,-0.232011,-0.0299645,-0.106725,-0.23708,-0.0513712,0.0930496,-0.0176027,-0.330962,-0.184065,0.161545,0.00966743,0.0693096,-0.0110278,-0.174222,-0.0435493,0.0279199,0.0185231,0.0716694,-0.0754782,0.0278753,0.671738,0.0270585,0.0365222,0.0432133,0.88071,0.232162,-0.803979,-0.396929,0.260061,0.629627,-0.149959,0.107478,0.125735,0.0122881,0.0504288,0.223845,-0.11092,0.0180683,0.418451
3,-16740,2.55706,23.0371,1.69683,0.0481922,-0.150737,-0.133663,-0.212208,-0.303881,-0.0401791,0.453344,-0.0130902,-0.263303,-0.152656,0.207632,0.00986681,0.0455351,-0.0124475,-0.105763,-0.0401953,0.0224281,0.0180827,0.207787,-0.0988772,0.0246461,0.629235,0.0342002,0.0287419,0.0538793,0.952172,0.150674,-0.570819,-0.339162,0.251484,0.285292,-0.0406092,0.0940219,0.0964397,0.0300106,0.0542826,0.115227,-0.103476,-0.00399225,0.446873
3,-16716.2,1.39007,22.2432,1.46383,0.0518878,0.0168343,0.585479,0.198502,-0.317896,-0.0661271,0.0355668,-0.0404097,-0.379793,-0.230409,0.264058,0.0102591,0.118761,-0.00797923,-0.0142511,0.0360344,0.0961431,-0.0134051,0.110783,-0.0441215,0.0111324,0.690154,-0.03716,0.0710645,-0.0238783,1.40007,-0.0277511,-0.317099,-0.487515,0.273661,0.232282,-0.141924,0.0989801,0.00807827,0.00769515,0.0133899,0.265963,-0.115771,0.0592787,0.518651
3,-16687.5,3.34432,22.0989,1.8058,0.0483036,-0.153357,-0.138284,-0.215095,-0.302118,-0.0397303,0.419537,-0.013159,-0.239856,-0.150395,0.184844,0.00996009,0.0444054,-0.0123738,-0.101295,-0.039531,0.0235412,0.0180266,0.204988,-0.0965452,0.0245419,0.621272,0.0343478,0.0291832,0.0540096,0.738124,0.148312,-0.58695,-0.369556,0.262174,0.355713,-0.105337,0.130112,0.136273,0.00551527,0.0734783,0.15496,-0.140985,0.0150409,0.453991
3,-16864.3,3.17631,22.1881,1.78834,0.0488513,-0.156489,-0.148082,-0.214276,-0.25774,-0.0384349,0.528936,-0.0130305,-0.233161,-0.147988,0.20294,0.0101845,0.048919,-0.0120467,-0.0930999,-0.0378306,0.0232544,0.0176904,0.194211,-0.0948956,0.0252681,0.599692,0.0343445,0.030266,0.0566441,0.768017,0.146198,-0.649536,-0.394641,0.268247,0.329143,-0.111834,0.125018,0.12028,0.00307329,0.0661609,0.178611,-0.12854,0.030258,0.434778
3,-16878.4,1.00104,24.4863,1.4974,0.0483744,-0.129637,-0.115621,-0.181904,-0.235175,-0.0443104,0.367237,-0.0123631,-0.257608,-0.19735,0.0610247,0.00969838,0.0457959,-0.0121454,-0.109879,-0.0396999,0.0216593,0.0211677,0.211993,-0.0534826,0.0234928,0.317658,0.0319174,0.0285774,0.0528908,1.68447,0.179559,-0.66246,-0.299643,0.264483,0.0869756,-0.0328734,0.0627979,-0.00466268,0.0345562,0.0216004,0.157055,-0.0704508,-0.0158019,0.422705
3,-16768,2.81354,21.4734,1.70601,0.0551254,-0.162652,-0.137032,-0.209644,-0.279688,-0.0395716,0.419971,-0.0132628,-0.292024,-0.17151,0.206986,0.0100834,0.0459979,-0.0121736,-0.102021,-0.0399187,0.0227211,0.0183472,0.218965,-0.106,0.0246164,0.497881,0.0345582,0.0288012,0.053814,0.825016,0.164802,-0.580285,-0.404145,0.258448,0.25532,-0.0508512,0.0890912,0.092062,0.0197994,0.0516136,0.0947474,-0.0855108,0.00213052,0.39343
3,-16839.1,2.67113,21.9169,1.66927,0.0514576,-0.15632,-0.137356,-0.223725,-0.304838,-0.0406598,0.413882,-0.0132452,-0.319019,-0.161479,0.215235,0.00983511,0.0440067,-0.0124267,-0.108344,-0.0395173,0.0230672,0.0182334,0.212452,-0.103336,0.0245052,0.545657,0.0349027,0.0285424,0.0538074,0.839544,0.151235,-0.651369,-0.428565,0.263728,0.261518,-0.0507874,0.0979126,0.108392,0.0115843,0.0570211,0.198454,-0.119008,0.0524642,0.46437
3,-17078.8,2.90227,21.3518,1.71175,0.0527631,-0.153091,-0.135746,-0.213381,-0.320174,-0.0399749,0.346164,-0.0130106,-0.278062,-0.134853,0.198882,0.00995535,0.0443905,-0.0124445,-0.104436,-0.0394908,0.0229167,0.0180436,0.240435,-0.0911566,0.024868,0.724308,0.0351222,0.028757,0.0528345,0.824091,0.147983,-0.680128,-0.413528,0.274276,0.304349,-0.0883764,0.0965078,0.0993641,0.0100638,0.0538216,0.133874,-0.0943758,0.0129553,0.391593
3,-16337.9,2.93221,21.9537,1.73482,0.0514777,-0.169886,-0.133201,-0.228604,-0.278643,-0.0402792,0.3513,-0.0134324,-0.245237,-0.159703,0.219786,0.00984497,0.0426703,-0.0123904,-0.111471,-0.0394054,0.0226332,0.0182821,0.228587,-0.109198,0.0246112,0.494091,0.0347338,0.0286326,0.0518985,0.700163,0.167249,-0.567994,-0.427247,0.262156,0.369727,-0.0927738,0.116657,0.108662,0.0127689,0.0491002,0.115607,-0.125098,-0.00729033,0.410985
3,-16746.4,2.61889,21.6984,1.66615,0.0528954,-0.151808,-0.129049,-0.201711,-0.310099,-0.0400107,0.36676,-0.0131092,-0.276523,-0.1519,0.212425,0.00994721,0.0454298,-0.0123143,-0.102363,-0.0403049,0.0228805,0.0181483,0.232594,-0.0973033,0.0246786,0.600757,0.0353981,0.0281805,0.0545387,0.954737,0.157479,-0.560336,-0.378434,0.262925,0.30181,-0.0609765,0.126703,0.109739,0.0258379,0.0600682,0.17056,-0.149765,0.0142516,0.489417
3,-17139.3,1.19226,23.3602,1.48938,0.0472708,-0.150702,-0.0156768,0.0308254,-0.207773,-0.0354741,0.28718,-0.0181303,-0.250321,-0.183756,0.129541,0.010619,0.0707784,-0.0151638,-0.0790679,-0.058025,0.0289043,0.0115844,0.0421129,-0.0738671,0.0175689,0.405797,0.0255979,0.0365206,0.0595975,1.49689,0.117496,-0.543469,-0.376301,0.265293,0.54646,-0.203595,0.105925,-0.00283881,0.0219997,0.0145995,0.388318,-0.135287,0.00451999,0.489765
3,-17061.5,1.95971,23.3578,1.63161,0.0462698,-0.0982719,-0.117848,-0.203096,-0.282844,-0.0402723,0.311095,-0.0123935,-0.301757,-0.174377,0.135329,0.0097912,0.0536851,-0.0131601,-0.125646,-0.0405226,0.0235009,0.0176397,0.192144,-0.064453,0.0234779,0.693807,0.0331613,0.0299696,0.0613807,1.19776,0.161449,-0.678334,-0.320002,0.274032,0.353925,-0.171197,0.118287,0.0111836,0.0167738,0.0142245,0.251746,-0.154989,-0.0128605,0.479301
3,-17000.8,1.57621,22.5961,1.52528,0.0496464,-0.150715,-0.0855794,-0.177489,-0.245426,-0.0400105,0.169271,-0.0142473,-0.296901,-0.173951,0.181271,0.0106903,0.0549731,-0.0134506,-0.124894,-0.0371523,0.0229607,0.0143308,0.127772,-0.0326097,0.023145,0.555402,0.031246,0.0335528,0.0506546,1.27668,0.0843886,-0.511793,-0.446762,0.269457,0.484348,-0.20537,0.12395,0.0162683,0.0195714,0.0195496,0.38409,-0.129912,0.0364021,0.450426
3,-16912.7,2.79955,22.8264,1.73167,0.0472924,-0.157742,-0.135639,-0.219056,-0.271661,-0.0404489,0.413756,-0.0134218,-0.32076,-0.164478,0.237637,0.00976022,0.0453041,-0.0125728,-0.10856,-0.040686,0.0220185,0.0175907,0.202257,-0.105212,0.0237055,0.51481,0.0346949,0.0284146,0.0538567,0.775145,0.13873,-0.67253,-0.424922,0.269992,0.330155,-0.0641703,0.0885104,0.129134,0.00915592,0.0659404,0.188927,-0.119104,0.0367122,0.489151
3,-16853,2.80253,22.1925,1.72434,0.0502885,-0.15202,-0.136518,-0.21701,-0.342704,-0.0401245,0.440102,-0.013193,-0.282951,-0.159346,0.213056,0.00993138,0.0480405,-0.0121546,-0.096233,-0.0383234,0.0238304,0.0187945,0.231768,-0.10637,0.025116,0.498532,0.0356341,0.0291761,0.0566159,0.956321,0.123582,-0.594371,-0.352495,0.260447,0.242045,-0.0546074,0.113775,0.0973253,0.0236066,0.059601,0.175772,-0.137208,0.0271858,0.473505
3,-16978.4,3.21794,21.9248,1.79412,0.0513085,-0.158601,-0.132762,-0.212289,-0.340218,-0.0419447,0.431679,-0.013544,-0.314065,-0.17334,0.175474,0.00971438,0.0454657,-0.0126897,-0.109563,-0.0408029,0.0226904,0.017421,0.209565,-0.0951101,0.0233008,0.553712,0.033546,0.0282071,0.0544742,0.849177,0.127611,-0.585051,-0.360587,0.270713,0.286868,-0.0961005,0.116883,0.117386,-0.0016176,0.0648242,0.187892,-0.13921,0.0427402,0.471363
3,-16564,2.75486,21.4584,1.68954,0.0523552,-0.134776,-0.119015,-0.201548,-0.319049,-0.0421419,0.377046,-0.0134474,-0.320056,-0.156652,0.183386,0.00963674,0.0459169,-0.0126235,-0.116041,-0.039548,0.0224464,0.018215,0.194901,-0.105732,0.0233859,0.672842,0.0315324,0.0266008,0.0512183,0.941554,0.155903,-0.636756,-0.357542,0.261613,0.327003,-0.0969003,0.122445,0.115762,0.017488,0.0695993,0.218072,-0.117496,0.0480932,0.430231
3,-16809.9,1.83489,22.8436,1.57302,0.0498403,-0.200519,-0.0699076,-0.0247995,-0.467085,-0.0507942,0.26945,-0.0112412,-0.30737,-0.176449,0.162837,0.00930388,0.0775348,-0.0128752,-0.150671,-0.0532003,0.0311311,0.0193392,0.202884,0.202357,0.0264473,0.370993,0.0303686,0.0389251,0.0449484,1.18423,0.0831765,-0.559595,-0.426843,0.269973,0.4403,-0.170184,0.101986,0.0283237,0.0147488,0.0208268,0.329318,-0.112535,0.0451335,0.489091
3,-16860.6,3.03084,22.4172,1.74249,0.0479165,-0.156725,-0.132425,-0.20474,-0.250386,-0.0365756,0.430616,-0.0125195,-0.259992,-0.133933,0.180826,0.0101893,0.0473703,-0.0120776,-0.0986549,-0.0375269,0.0234763,0.0181977,0.227906,-0.0968227,0.0251906,0.744022,0.0347388,0.0297004,0.0548234,0.787171,0.146722,-0.638062,-0.389199,0.264594,0.314178,-0.0860651,0.112505,0.110214,0.0117748,0.0585155,0.122106,-0.125031,0.000726382,0.446327
3,-16437.8,1.71492,23.7062,1.59743,0.0474379,-0.118566,-0.108312,-0.139226,-0.148969,-0.0409899,0.338655,-0.0127435,-0.232269,-0.172941,0.174569,0.0103243,0.0459825,-0.0119805,-0.0931401,-0.03793,0.0215157,0.0187804,0.201167,-0.0831168,0.0238747,0.670225,0.0322305,0.0281444,0.0478543,1.2199,0.153578,-0.636484,-0.373581,0.253121,0.379237,-0.165699,0.128927,0.0351408,0.0205319,0.0260407,0.32827,-0.119775,0.0456716,0.421249
3,-16490.3,2.67098,21.5471,1.68124,0.0544138,-0.156551,-0.136725,-0.219848,-0.337403,-0.040293,0.359475,-0.0132198,-0.290146,-0.152307,0.20563,0.00991117,0.0427485,-0.0125741,-0.109762,-0.040543,0.0230383,0.0179778,0.224287,-0.0988526,0.0243547,0.587587,0.0343984,0.0291884,0.0528081,0.81308,0.162589,-0.503036,-0.414222,0.268733,0.280336,-0.0379359,0.0996459,0.111488,0.0280139,0.0639995,0.103923,-0.0938542,0.00525225,0.376402
3,-16649.5,3.18245,21.3188,1.75173,0.0510826,-0.141987,-0.142418,-0.199521,-0.285393,-0.0414626,0.470433,-0.0129768,-0.273948,-0.144908,0.184918,0.009738,0.0463471,-0.0126324,-0.0950502,-0.0399181,0.0227974,0.0182142,0.183468,-0.0892947,0.0244245,0.635914,0.0339749,0.0279486,0.0545751,0.871935,0.131506,-0.623294,-0.338509,0.27009,0.261509,-0.0682085,0.132568,0.111494,0.0202564,0.0687425,0.151802,-0.13896,0.0220311,0.443258
3,-17087.5,2.81374,22.6585,1.72369,0.0480304,-0.158008,-0.142411,-0.204938,-0.252052,-0.0407896,0.424663,-0.0130316,-0.258272,-0.139298,0.208918,0.00990166,0.044868,-0.0121785,-0.0896329,-0.0394484,0.022336,0.0189377,0.204555,-0.0975025,0.0249519,0.593085,0.0354566,0.0284562,0.055225,0.790495,0.153517,-0.631255,-0.41011,0.26214,0.372456,-0.0678451,0.118213,0.14336,0.0202931,0.075531,0.202772,-0.145215,0.03093,0.531796
3,-16701.1,2.42151,22.5293,1.64631,0.0505555,-0.146423,-0.126208,-0.206104,-0.283637,-0.0401704,0.351803,-0.0128022,-0.267585,-0.150742,0.195556,0.0100962,0.0448212,-0.0122292,-0.108876,-0.0390105,0.0228825,0.0190247,0.237669,-0.0893263,0.0247954,0.578827,0.0344573,0.0284303,0.053496,0.875761,0.169767,-0.576203,-0.388689,0.248461,0.242004,0.00228158,0.0826285,0.0802405,0.0477457,0.0533343,0.0996201,-0.0781724,-0.0118806,0.342405
3,-17223.5,2.72959,23.2321,1.72348,0.0456232,-0.162708,-0.131797,-0.215863,-0.294939,-0.0397868,0.34672,-0.013355,-0.260388,-0.147788,0.236449,0.0100044,0.0449856,-0.0122734,-0.100552,-0.0390228,0.0224786,0.0179836,0.234138,-0.103494,0.0244867,0.564511,0.0356965,0.02949,0.0548094,0.714319,0.178257,-0.644649,-0.392842,0.267888,0.502633,-0.117606,0.109797,0.151727,0.0041193,0.0648886,0.189016,-0.12397,0.0183138,0.425865
3,-16956.8,2.70372,21.5265,1.67562,0.0507967,-0.150108,-0.137767,-0.22784,-0.312868,-0.0397875,0.387309,-0.0129415,-0.259936,-0.150157,0.177811,0.00987859,0.0454218,-0.0124928,-0.101197,-0.0388867,0.022973,0.017967,0.224116,-0.0925049,0.0246063,0.586901,0.034265,0.0284343,0.0530561,0.796943,0.152901,-0.622764,-0.407275,0.270766,0.350833,-0.0716595,0.101489,0.12719,0.0190966,0.0695059,0.172285,-0.107934,0.0247462,0.427009
3,-17212.3,2.4581,22.7009,1.64839,0.0474879,-0.142817,-0.108766,-0.187218,-0.212204,-0.0391289,0.255881,-0.0130512,-0.351483,-0.180356,0.121637,0.0107387,0.0420414,-0.0120807,-0.128887,-0.0379853,0.0224943,0.0161392,0.25772,-0.070089,0.0246405,0.580845,0.0316861,0.0317534,0.0494471,1.03091,0.104621,-0.63468,-0.362667,0.278004,0.266813,-0.145578,0.149143,0.0663933,0.00386132,0.0395765,0.328185,-0.182167,0.0803398,0.568418
3,-17336.5,2.7076,21.0658,1.6093,0.0523199,-0.151858,-0.132342,-0.223129,-0.275239,-0.0395447,0.37266,-0.0130023,-0.319222,-0.145041,0.182481,0.010132,0.0455001,-0.0123908,-0.114795,-0.0388468,0.0231375,0.0180805,0.232945,-0.0961844,0.0245717,0.692636,0.0345112,0.0295307,0.0549156,0.709023,0.153393,-0.632802,-0.48681,0.270318,0.271333,-0.0485397,0.0969747,0.110786,0.0258808,0.0688897,0.160308,-0.0980238,0.0297365,0.394053
3,-16918.7,2.56574,22.3696,1.69634,0.0498706,-0.13677,-0.120852,-0.209462,-0.159235,-0.043602,0.460806,-0.0132694,-0.302039,-0.154308,0.216096,0.00989265,0.0488777,-0.0126109,-0.109745,-0.0373889,0.0217314,0.0178258,0.167125,-0.0865089,0.0237217,0.60739,0.0325641,0.0305091,0.0561197,0.924579,0.122525,-0.638221,-0.415691,0.266397,0.236764,-0.106904,0.141774,0.0552825,0.0264441,0.0411733,0.248669,-0.171311,0.025904,0.550248
3,-16602.8,2.32369,22.4103,1.64314,0.0507131,-0.153431,-0.131848,-0.215104,-0.313863,-0.0408318,0.378316,-0.0130175,-0.231879,-0.153755,0.200445,0.0098386,0.0435179,-0.0123383,-0.110845,-0.0399024,0.0229044,0.0188849,0.219734,-0.0987903,0.025064,0.488471,0.035371,0.0286186,0.0535002,0.888699,0.164332,-0.72257,-0.442896,0.268646,0.283226,-0.0319355,0.0858622,0.107146,0.0273161,0.059403,0.134443,-0.0919969,0.0140788,0.416165
3,-16843.8,1.87147,22.4086,1.59288,0.0495902,-0.0120276,0.434103,0.14511,-0.354749,-0.0659317,0.118022,-0.0260826,-0.347494,-0.219063,0.185107,0.0238695,0.205034,-0.00275388,0.0178029,0.0346208,0.0450086,-0.00705025,0.239955,0.17969,0.0158325,0.803728,0.0630621,0.0494387,0.063929,1.25905,0.0540725,-0.527942,-0.39274,0.261432,0.214048,-0.127565,0.126681,0.0272496,0.0179231,0.0265635,0.279547,-0.144069,0.052157,0.549487
3,-17282.9,1.5158,24.1075,1.5982,0.046147,-0.0842344,-0.100804,-0.156462,-0.447875,-0.0410308,0.382646,-0.0125248,-0.33772,-0.154368,0.156739,0.0104663,0.0468653,-0.0137997,-0.161713,-0.0407676,0.0234179,0.0155778,0.143826,-0.0306959,0.0229999,0.569041,0.0339274,0.0350497,0.0473032,1.40916,0.110988,-0.572506,-0.322944,0.264781,0.365139,-0.169238,0.115587,-0.0169095,0.0303221,0.0143929,0.329643,-0.181281,-0.032418,0.6246
3,-16755,3.06272,22.434,1.78504,0.0489084,-0.165776,-0.133263,-0.216788,-0.267264,-0.0399914,0.443681,-0.0132501,-0.235185,-0.171222,0.222701,0.0100709,0.0451195,-0.012112,-0.103546,-0.0399691,0.0225493,0.0184433,0.223607,-0.104096,0.0248683,0.618268,0.0350191,0.0295667,0.053811,0.804117,0.158805,-0.544503,-0.353744,0.262241,0.314927,-0.0767723,0.131205,0.117414,0.0215051,0.0661141,0.127835,-0.156643,-0.00826126,0.446512
3,-16731.7,1.97078,22.8616,1.57947,0.0499665,-0.105106,-0.0921478,-0.144189,-0.284506,-0.0373209,0.38179,-0.0127185,-0.286325,-0.172759,0.0558068,0.0113467,0.0592151,-0.0116047,-0.103321,-0.0345596,0.0265282,0.0177532,0.256967,-0.0648377,0.0245777,0.472155,0.0307574,0.0359019,0.0506696,1.01209,0.14408,-0.620328,-0.402109,0.265709,0.473862,-0.165263,0.107086,0.0714469,0.0100131,0.0356045,0.28486,-0.0962374,0.0480444,0.392181
3,-16653.6,2.76425,21.6425,1.67682,0.0518596,-0.15337,-0.131138,-0.217623,-0.293472,-0.0385147,0.387181,-0.013046,-0.251451,-0.169592,0.204762,0.0101756,0.0468814,-0.0121069,-0.0988794,-0.0375972,0.0228918,0.0183406,0.223421,-0.101805,0.0250068,0.487966,0.0345946,0.0291659,0.0551824,0.895405,0.129213,-0.632034,-0.37894,0.264255,0.329211,-0.0813152,0.122258,0.107747,0.0236957,0.060038,0.147313,-0.102638,0.0158099,0.364941
3,-17061.8,2.76674,20.9635,1.67975,0.0541726,-0.134202,-0.115753,-0.200316,-0.25575,-0.0417964,0.306855,-0.0131213,-0.301014,-0.169204,0.193935,0.00975045,0.0444371,-0.0126154,-0.127562,-0.0392577,0.0223222,0.0184268,0.208585,-0.0860092,0.0242377,0.491677,0.0337135,0.028703,0.0539206,0.973419,0.130529,-0.621547,-0.412975,0.257619,0.323307,-0.140491,0.166738,0.110669,0.00246361,0.0620646,0.281876,-0.18797,0.0652853,0.508801
3,-16737.3,2.46803,21.9273,1.6404,0.0537727,-0.157169,-0.134616,-0.225653,-0.279875,-0.0397491,0.467577,-0.0131736,-0.262108,-0.168165,0.214943,0.0100395,0.0458491,-0.0122963,-0.105924,-0.0392963,0.0224446,0.0180679,0.193191,-0.103002,0.0249977,0.465863,0.0350634,0.0292447,0.0547297,0.870043,0.139558,-0.582782,-0.447955,0.261073,0.213308,-0.0218169,0.0854963,0.0832359,0.0374966,0.0579065,0.117967,-0.0775691,0.0101347,0.393794
3,-17033.7,2.90948,20.7704,1.69993,0.0529233,-0.162625,-0.127275,-0.215716,-0.259898,-0.0392448,0.377301,-0.0136829,-0.222675,-0.181108,0.250818,0.0102572,0.048856,-0.0122509,-0.0968427,-0.039755,0.0234943,0.0178418,0.226099,-0.111615,0.0247877,0.512466,0.0350798,0.0310402,0.0565254,0.810674,0.136899,-0.503869,-0.420683,0.276064,0.307207,-0.108081,0.119262,0.109467,0.000216089,0.0574699,0.263183,-0.157724,0.0627912,0.5024
3,-17015.2,1.55298,23.0093,1.54325,0.0501494,-0.0689714,-0.0598615,-0.172809,-0.128445,-0.0462538,0.0877586,-0.0142338,-0.29436,-0.202598,0.0679413,0.00915843,0.0471843,-0.0156979,-0.12026,-0.037002,0.0161387,0.0125661,0.0798257,-0.00393293,0.0176282,0.65981,0.0204971,0.0316868,0.0519554,1.37592,0.111227,-0.76173,-0.378729,0.271483,0.338286,-0.176835,0.108759,-0.0297782,0.0273303,0.0111012,0.339596,-0.139576,-0.00252,0.526234
3,-16976.2,2.74545,22.8672,1.72099,0.04621,-0.149759,-0.121107,-0.191513,-0.28608,-0.0403485,0.344465,-0.0130633,-0.274192,-0.151512,0.172238,0.0100405,0.0450667,-0.0122438,-0.111022,-0.0396773,0.0226554,0.0179432,0.216639,-0.100942,0.023824,0.524547,0.032843,0.0278899,0.050529,1.03051,0.135716,-0.617902,-0.291395,0.256234,0.272588,-0.0548759,0.126523,0.0890966,0.0391145,0.0573098,0.0764977,-0.129842,-0.0313883,0.455929
3,-16716.6,2.99916,21.5658,1.71891,0.0489475,-0.159809,-0.131897,-0.224222,-0.283342,-0.0407239,0.39456,-0.0133577,-0.208218,-0.161396,0.203637,0.0098112,0.0442057,-0.0124854,-0.113067,-0.0400618,0.0225396,0.0180346,0.212545,-0.105867,0.0249117,0.554381,0.0347614,0.0285877,0.0541875,0.771369,0.138715,-0.708358,-0.436851,0.268289,0.335653,-0.0848341,0.12364,0.135858,0.0238173,0.0880821,0.168916,-0.125459,0.0214044,0.421421
3,-16876.5,3.16766,21.414,1.77134,0.0515665,-0.154738,-0.134086,-0.216204,-0.273957,-0.0388996,0.306467,-0.0131045,-0.236257,-0.144065,0.226227,0.010126,0.0413539,-0.0123498,-0.108959,-0.0394048,0.0233866,0.0178895,0.225801,-0.0975228,0.0249374,0.688933,0.0351577,0.0292568,0.0530946,0.754509,0.150692,-0.602462,-0.387627,0.268815,0.395501,-0.118607,0.141049,0.141038,0.00294142,0.0696961,0.177917,-0.172922,0.0120992,0.479769
