agemonths,haz,waz,hcaz
2,-1.215414839,-1.180838014,-1.982492489
3.1,-0.246832867,-1.328316859,-3.403958045
4.1,-1.526037349,-1.206713051,-2.904298305
5,-0.936763052,-1.264438385,-3.482026399
6,-0.795321927,-0.996393674,-2.861359001
7,-1.418508136,-1.288680934,-2.450957222
8,-1.256742925,-1.274748247,-2.239449502
9,-1.118959887,-1.463420501,-2.479360742
10.1,-1.656397763,-1.555878295,-2.794522187
11.1,-1.331584521,-1.514305947,-2.665933203
12,-0.987993525,-1.358499176,-2.724841549
13,-1.037896783,-1.407855146,-2.549928117
14,-1.07195242,-1.115951257,-2.503625049
15,-1.22629897,-1.003498769,-2.525350297
16,-1.111319651,-0.65489356,-2.228294638
17,-1.306175985,-0.895700909,-2.516141734
18,-1.082470456,-0.973224695,-2.351863662
19.1,-1.274040758,-1.016660452,-2.329203892
20,-1.188765496,-1.269676249,-2.434856365
21,-1.389214728,-1.046284406,-2.546725667
22,-1.373619857,-1.03676665,-2.579262445
23,-1.274773117,-1.234944139,-2.614839824
24,-1.178417718,-0.820907836,-2.636822108
0.4270696,-0.443688239,-0.533672889,-0.636434575
1,-0.387128121,-0.774671229,-0.07206134
2,-0.675927985,-0.927062295,-0.663578567
3.1,-0.778001613,-0.123690614,-0.881952048
4.1,-0.527579179,-0.04006802,-0.277627388
5,-0.775379829,0.040184621,-0.353059268
6,-0.507698294,-0.46455031,-0.850296102
7.1,-0.703346679,-0.710642349,-0.59536648
8.1,-0.576865188,-0.704755846,-0.758157259
9,-0.888428567,-0.807078929,0.126367797
10.1,-1.251895147,-0.773437651,-0.196071653
11,-1.364175799,-0.713128286,-0.425466031
12,-1.12827842,-0.467864052,-0.58427833
13,-1.165818144,-0.544138032,-0.28339297
14.1,-1.433078476,-0.702186881,-0.176227039
15,-1.323399734,-0.587352648,-0.333957978
16.1,-1.492780163,-0.249729488,-0.274877181
17.1,-1.53854229,-0.236469628,-0.421971085
18,-1.588177025,-0.089865906,-0.393185633
19.2,-1.338547017,-0.368058292,-0.535318607
20.1,-1.284483104,-0.116513599,-0.426950402
21.1,-1.547170283,-0.183433365,-0.46996971
22,-1.423787277,-0.407971931,-0.501870008
23,-0.896885283,-0.097772265,-0.461881356
24,-0.992390926,-0.232253191,-0.487180454
0.2956636,-1.147553403,-1.467620114,-1.935602458
1,-1.092093632,-1.138363711,-1.719602541
2,-0.629484602,-0.796119127,-1.577842599
3,-0.568637043,-0.444609998,-2.002159349
4,-1.080818192,-0.520455071,-2.179605086
5,-0.433287924,-0.315932816,-2.744078435
6,-1.015754834,-0.151199153,-1.557324284
7,-0.791343523,-0.456009201,-1.781850716
8,-0.707245481,-0.527951684,-1.787841361
9.1,-0.304096922,-0.518767324,-1.76231966
10.1,-0.42571213,-0.895697506,-2.04361355
11.1,-0.594935538,-0.669749535,-1.565222294
12.1,-0.82390006,-0.90066785,-1.708810114
13.1,-1.065997328,-0.825337445,-1.902021435
14.1,-1.297586353,-0.708459112,-2.081196801
15.1,-1.251356617,-1.205214208,-1.879254503
16.1,-1.468616059,-0.933825662,-2.023711974
17.2,-1.700756244,-0.918636562,-1.808383195
18.2,-1.627527644,-1.474627722,-1.941851849
19.1,-1.611669156,-1.371209579,-1.968031014
19.9,-1.610484646,-1.845007091,-2.070667678
21.1,-1.384413047,-1.855086605,-1.9818208
22,-1.341563384,-1.426948259,-2.004208112
23,-1.2260584,-1.321078889,-2.106090451
24,-1.333440045,-1.730702338,-2.135239055
0.3942181,-1.672797997,-1.93698431,-0.898601237
1,-1.665453708,-2.375515354,-1.434923566
2,-2.055103769,-2.868225954,-2.321095157
3,-2.781429695,-3.162988764,-2.220919492
4,-2.405067582,-3.245521195,-2.83533828
5,-3.010344709,-3.382004609,-2.860291483
6.1,-2.80024893,-3.211257278,-2.110811705
7,-2.474593994,-3.139396135,-2.161468662
8.1,-2.814085662,-3.426205334,-1.811466936
9,-2.833922796,-3.307490063,-1.891332099
10,-2.807704926,-3.153476856,-1.868561626
11,-2.47545598,-2.939265543,-1.755971341
12,-2.720739958,-3.391585485,-1.761665393
13,-2.939015556,-3.413362304,-1.596793596
14.1,-3.00801912,-3.458079783,-1.569846236
15,-3.209563743,-3.183663557,-1.567476862
16,-3.222665954,-3.146634978,-1.573982999
17,-3.059479409,-3.077606434,-1.500808124
18,-3.112726262,-3.551199763,-1.627990574
19.1,-3.130996945,-3.121048225,-1.462388984
19.9,-3.171933164,-3.022546922,-1.493638926
21,-3.158533505,-2.926019523,-1.614865291
22,-3.040556439,-3.028457544,-1.644799155
23,-2.849305759,-3.144446536,-1.681891155
23.9,-2.84535683,-3.19001911,-1.702112515
0.0985545,-2.588563693,-1.35662668,-1.810417301
1,-3.100396474,-1.917263446,-1.857608422
1.9,-3.81501917,-2.344988836,-2.58619085
3,-4.110125962,-2.454328022,-3.385306166
3.9,-3.250369269,-2.461731794,-3.831467056
5,-3.994419539,-2.526807617,-3.749104647
6,-4.037289119,-2.748916476,-2.735184949
6.9,-4.639323429,-3.056758778,-2.790812204
8,-4.32399079,-3.116240125,-2.815702397
9,-3.981892848,-3.37598036,-3.173834084
10,-4.493628889,-3.316126821,-2.289781351
10.9,-4.926987469,-3.335380031,-2.538056613
12,-4.926883865,-3.039445395,-2.377751362
13,-4.903775469,-3.0188568,-2.57977018
14,-4.862480202,-2.941976272,-2.371585838
15,-4.794965825,-2.905268461,-2.297441175
16,-4.715130632,-2.960495056,-2.666023037
17,-4.635332862,-2.773989118,-2.798171236
18,-4.731524131,-3.008065633,-2.919006063
18.9,-4.931670771,-3.512578694,-2.94545435
20,-4.862978068,-3.042016289,-3.055088704
20.9,-4.902950693,-2.889231776,-2.84985895
21.9,-4.947177742,-2.824736256,-2.723772467
23,-4.815703306,-3.02816046,-2.667383167
23.9,-4.839360302,-3.036350831,-2.604854941
0.4927727,-2.350506754,-2.810087585,-2.538373301
1.1,-2.583362483,-3.237483521,-2.731733493
1.9,-2.913916317,-3.962970875,-3.439353141
3,-2.684568085,-4.122638882,-4.264394279
4,-2.514731237,-3.647669156,-3.942962966
5,-2.344118183,-2.688909977,-3.461575177
6.1,-2.356195108,-2.1802671,-3.098385999
7,-2.23931181,-1.738170276,-2.659073331
8,-1.752764302,-1.148413764,-2.37197522
9,-1.521526058,-1.100569974,-2.717177687
10.1,-1.918537724,-1.342631562,-3.028133965
11.1,-1.469106662,-0.979983615,-3.2743681
12,-1.615826647,-0.98356518,-3.318786434
13,-1.19273001,-0.630843706,-2.811923959
14,-1.390750641,-0.952431612,-2.75615901
15,-1.814970269,-0.876252119,-2.919433906
16,-1.629502718,-0.905512784,-3.051078717
17.1,-1.638861016,-1.047054581,-2.583409782
18.1,-1.624227264,-1.055462243,-2.708299423
19,-1.536058845,-1.193436665,-2.652469879
20,-1.495054756,-1.144925676,-2.5354406
21,-1.462334887,-0.992777223,-2.481166188
21.9,-1.535213369,-1.028933708,-2.427380022
23,-1.448787873,-1.206490822,-2.449070347
24,-1.441028128,-1.260776453,-2.828121339
0.4270696,-1.233075452,-2.977774539,-2.37794388
1,-1.245722109,-3.151360769,-2.743023187
2,-1.46519239,-3.484760949,-3.394682187
3,-1.452169399,-3.202906369,-3.509015764
4,-0.911840372,-2.567251208,-2.858774855
5.1,-1.007756813,-2.09915923,-3.345920441
6,-1.301666087,-2.004434265,-2.538762049
6.9,-0.642431243,-1.711473339,-2.575974196
8,-0.561038255,-1.401051496,-2.077354938
9,-0.621920515,-1.826565451,-2.404606898
10,-0.611048394,-1.563941772,-2.703588014
11.1,-0.34135271,-1.491132013,-2.665933203
12,-0.647115648,-1.546960352,-2.711807944
13.1,-1.065997328,-1.345095947,-2.341761286
14,-0.685650253,-1.254385256,-2.497456418
15,-0.909010618,-1.100362362,-2.150452915
16.1,-0.59919947,-1.30987345,-2.091886575
17,-0.768419689,-1.193802553,-1.569115764
18.1,-0.611852294,-1.426518522,-1.704362606
19,-0.858393678,-1.299032793,-1.747561422
19.9,-0.746704615,-1.804687106,-1.854281896
21,-0.9978407,-1.799440364,-1.898795462
22,-1.085111602,-1.706844212,-1.932326321
22.9,-1.217414994,-1.772448756,-1.959285419
24,-1.271431114,-1.657456326,-1.991929612
0.4270696,-0.70681731,-2.336246476,-2.029642019
1,-0.77300142,-2.288983798,-2.089432486
2,-0.924440291,-2.454603349,-2.651429628
3,-1.167327907,-2.295125886,-2.703955594
4,-1.311949921,-1.734676382,-2.574733088
5,-0.865592724,-1.630468333,-2.686050025
6,-0.375370329,-1.87443833,-2.155019789
6.9,-0.512664631,-1.98689633,-2.195969741
8,-0.434144802,-2.122543117,-1.625575981
9,-0.207721038,-2.02167444,-2.180345366
10,-0.576921225,-1.930014681,-2.240059822
11,-0.626245104,-1.711561464,-2.133091497
12,-0.452751604,-1.778873894,-2.196590932
13.1,-0.420467653,-1.553326763,-2.195181335
14,-0.64837247,-1.7077403,-2.058998479
15,-0.799460469,-1.491044969,-2.077580908
16,-0.646107754,-1.777736812,-2.082892052
17,-0.756855818,-1.861619795,-2.072631696
18.1,-0.715014036,-1.475948592,-2.138631997
19,-0.611259012,-1.826265959,-2.249556532
20,-0.690623736,-1.631680402,-2.218495206
20.9,-0.358146301,-1.48100808,-2.179896974
22,-0.283699784,-1.574757682,-2.147971696
23,-0.343230771,-1.758718545,-2.177870228
23.9,-0.456568755,-1.68880623,-2.20374554
0.5256242,-1.199018246,-1.630702162,-1.664706018
1,-1.285873913,-1.335845337,-2.687193945
2,-1.268555263,-1.064899219,-1.495258981
3,-1.831958055,-1.39775899,-2.059907458
4,-1.742548272,-1.488136718,-1.911324063
5,-1.336253276,-1.454538764,-1.888377151
6,-1.433994052,-1.24212513,-1.694529076
7.1,-1.200185204,-1.085593903,-1.719518196
8,-1.745377153,-1.035108615,-1.776168967
9,-1.698839155,-0.990393799,-1.731822303
10,-1.947514261,-1.315907742,-1.663632189
11.1,-2.163379242,-1.643129451,-1.92705867
12,-2.046536765,-1.377900818,-2.122988501
13.1,-2.205167344,-1.497921564,-1.902021435
14,-1.878539291,-1.171317819,-1.766693187
15.1,-1.894679903,-0.911948407,-1.65578762
16.1,-2.028928578,-0.749465317,-1.65580432
17,-1.820857173,-0.983422296,-1.714182631
18.1,-1.826168352,-1.152399505,-1.4188697
19,-2.108465157,-1.047703362,-1.314102616
19.9,-2.208486206,-1.172186174,-1.421510332
21,-1.845817761,-1.134759241,-1.538834237
22,-1.88652342,-1.202418526,-1.572917363
23,-1.856649565,-1.365335798,-1.603632009
23.9,-1.945683399,-1.349821169,-1.343803211
0.131406,-0.812439621,-0.463263179,-0.736017808
1,-1.285873913,-1.113417649,-0.3815426
1.9,-0.925594601,-1.057456522,-0.961181779
3,-1.31990853,-1.416668263,-1.225664595
4,-1.065608768,-1.480979054,-1.49251196
5.1,-1.393278631,-1.079712369,-1.034761988
6,-1.367525054,-1.07135943,-0.910041224
6.9,-1.291264306,-1.537648505,-1.20795816
8,-1.61357907,-2.020051414,-0.595523987
9.2,-2.001068074,-2.362079068,-0.991009597
10,-2.361548186,-2.280145792,-1.199864873
11.1,-2.717909056,-2.094319366,-1.409846496
12.1,-2.515432527,-2.187832325,-1.407794233
13,-2.469939649,-2.246581461,-1.590721255
14.1,-2.474722143,-2.357488094,-1.345228957
15.2,-2.876326401,-1.909389615,-1.306823137
16.1,-2.743793133,-2.031934006,-1.219722066
17,-3.059479409,-1.938111726,-1.355760465
18,-2.724532304,-1.862953891,-1.33434071
18.9,-2.755772016,-2.065818398,-1.44711403
20,-2.559286474,-1.886372948,-1.284606385
20.9,-2.480252916,-1.948047126,-1.315801454
22,-2.46353993,-1.783513233,-1.285390197
23,-2.558114176,-1.897074172,-1.319754668
23.9,-2.752287165,-2.212311746,-1.343803211
0.3613666,-2.061010845,-1.793753539,-1.67902833
1,-1.348141093,-2.129007606,-1.890172649
1.9,-2.106827741,-1.407031441,-1.787791497
3.1,-1.394672606,-1.23650927,-1.606050609
4,-1.234893444,-1.192252037,-1.279690202
5.1,-1.142905245,-0.968966501,-1.792063365
6,-1.38988473,-0.856037135,-0.927044554
7,-1.029781103,-1.013040612,-0.932302273
8,-1.256742925,-1.009422713,-1.035161127
9,-1.491739417,-1.001852392,-1.358053083
10,-1.283181844,-0.771372123,-0.911623808
11.1,-1.133538158,-0.871287688,-1.188184137
12,-1.361321572,-1.122574349,-1.246558553
13.1,-1.521665335,-0.541011991,-1.315701634
14.1,-1.656287833,-0.917009146,-1.272166337
15,-1.639344944,-0.526047732,-1.130244822
16,-1.636598028,-0.843919484,-1.278493603
17,-1.645450926,-1.390955025,-0.988848297
18.1,-1.60908247,-0.414269033,-1.12533675
19,-1.557899076,-0.583677168,-1.093529408
20,-1.430911816,-0.423804917,-1.140382024
21,-1.46367408,-0.455561261,-1.038796339
21.9,-1.428858096,-0.494942808,-0.994374978
23,-1.423751366,-0.47553301,-1.032664247
24,-1.36444451,-0.447600181,-1.060418228
0.3613666,-1.058291309,-0.190226905,-1.592400101
1,-1.285873913,-0.628341997,-3.284955405
1.9,-1.270120933,-1.21296541,-3.854315791
3,-1.557532937,-1.416668263,-3.401400562
4,-1.83484915,-1.353636658,-3.569362948
5,-1.968329022,-1.468797877,-3.133033564
6,-2.117919367,-1.71856522,-3.475022397
6.9,-2.242886131,-1.684471004,-3.031979541
8,-2.458384866,-1.912388066,-3.228921275
9,-2.734337848,-2.15466927,-3.451160713
10,-2.84826463,-2.427737744,-3.651752967
11,-3.150161804,-2.314874825,-3.677812344
12.1,-3.174816246,-2.428513357,-3.615175564
13,-3.129127433,-2.327744768,-3.429744598
14,-3.108706112,-2.399035651,-3.447448618
15,-2.831068166,-2.614771762,-3.618449346
16,-2.936381709,-2.800457069,-3.755021796
17,-3.059479409,-2.888818288,-3.531475344
18,-3.284781838,-3.059935325,-3.510060602
19,-3.47625394,-2.944564287,-3.546468849
20.1,-3.571396641,-3.203394486,-3.455990414
21,-3.541771884,-3.204555826,-3.410632607
21.9,-3.385538843,-3.464298722,-3.438616537
22.9,-3.362750839,-3.151367127,-3.323240387
23.9,-3.465821266,-3.088004138,-3.35033531
0.2628121,-0.257819271,-0.890779014,-1.04135378
1,-0.785439261,-1.434071939,-0.144500641
2.1,-1.0748615,-1.541890421,-0.628036447
3,-2.195611345,-1.526920101,-0.796237942
4.1,-1.799047676,-1.532774652,-1.511612902
5.1,-1.236176764,-0.690931466,-0.33743804
6,-1.352248442,-0.702396875,-0.788151402
7,-1.618695979,-0.692587803,-0.048172793
8,-1.662142359,-0.947739244,-0.445432688
9,-1.662508173,-0.967726404,-0.785337633
10,-1.849724901,-1.241287115,-1.096084955
11,-1.795689598,-1.05865127,-1.386651822
12,-1.726487505,-1.460608346,-0.89851768
13.1,-2.060434462,-1.540019062,-1.128425049
14.1,-2.07663386,-0.961438993,-1.234798492
15,-1.631485758,-0.597492185,-0.996468524
16,-2.004573308,-0.647090224,-1.143625232
17.1,-2.01693175,-1.037659804,-1.220292702
18,-2.147044166,-1.367077119,-1.038319054
19,-2.251983028,-1.382797184,-0.246803811
20,-2.276801313,-1.630962688,-0.293737791
20.9,-1.870909079,-1.501328774,-0.394559225
21.9,-1.876409807,-1.191208471,-0.500829133
23,-1.908255144,-1.467846948,-0.454032085
24,-1.899349582,-1.403668457,-0.550577787
0.4927727,-0.446503081,-0.44992186,-1.500223153
1,0.124202114,-0.736846223,-2.201533569
2,-0.776962447,-0.895908724,-3.890183893
3.1,-0.778001613,-0.734700766,-3.295613918
4,-1.327194322,-0.325736262,-3.01668332
4.9,-0.85837065,-0.188770577,-3.036499818
6.1,-0.817943338,0.03839042,-2.570967582
6.9,-0.772197856,-0.319436424,-2.499973305
8,-1.303450794,-0.767730448,-2.893349232
9,-1.178183026,-0.685442207,-3.236465362
10,-1.421027707,-0.391600371,-3.149283368
11,-1.30056527,-0.346277659,-3.019878192
12.1,-1.444160773,-0.527413487,-3.253646844
13,-1.40445758,-0.73608649,-3.277360977
14,-1.729428161,-0.829138335,-3.374372295
15,-1.773379378,-0.621155432,-3.254082996
16,-2.005957915,-0.37713162,-3.17341145
17.1,-1.842951845,-0.42664756,-3.100411594
18.1,-2.056116687,-0.851172424,-3.224305477
18.9,-2.112714547,-0.555873646,-3.037031561
20,-2.284677367,-0.761268396,-3.083939842
21,-2.171962785,-0.830190944,-3.122663627
21.9,-1.942085833,-1.074769014,-3.151058706
22.9,-2.037690464,-0.734117076,-3.17966618
23.9,-2.038753064,-0.86412726,-3.207011589
0.3285151,-0.074823105,-1.032861534,-0.804215826
1,-0.565403784,-0.988595437,-1.384997914
2,-0.965449295,-1.489075939,-1.776883963
3,-1.61507848,-1.777762593,-2.116070201
4.1,-1.319084046,-1.709301784,-1.930064043
5,-1.397344007,-1.65226011,-1.888169556
6,-1.210517032,-1.883762465,-1.570219306
7,-1.456255124,-2.139107479,-2.010340854
8,-1.073099733,-2.124181221,-2.131157404
9,-1.617904621,-2.502006485,-2.457285149
10.1,-1.901887621,-1.577769181,-2.544738087
11,-1.752800288,-2.746039253,-2.561714096
12,-1.994624798,-2.602136925,-2.773919181
13,-1.811237587,-2.597281347,-2.966693146
14,-2.15776066,-2.197177885,-2.75615901
15.1,-2.064278938,-2.535219003,-2.387969819
16,-1.927128813,-2.3648259,-2.361543476
17.1,-1.725934394,-2.234201497,-2.057519562
17.9,-1.9294956,-2.617370679,-2.157157758
19,-2.080528874,-2.429317022,-2.202148177
19.9,-2.105700572,-2.352219053,-2.300785427
20.9,-1.975462239,-2.281959126,-2.105828731
22,-1.919436696,-2.141199737,-2.20821298
23,-1.98300169,-2.255818276,-2.153983854
24,-1.842055631,-2.187997488,-2.169795846
0.6241787,-0.886037988,-1.161516662,-1.885326851
1,-0.579998709,-1.299020688,-2.14602781
1.9,-0.433414126,-1.58744664,-2.201096356
2.9,-0.529771204,-1.34084166,-2.618134745
4,-0.511349949,-1.243139827,-3.072307631
5,-0.975067135,-1.299369002,-3.055242539
5.9,-0.947184345,-1.495934518,-2.736572928
7,-0.98658921,-1.749010618,-3.058419201
8,-1.533888064,-2.205624183,-3.282098821
9.1,-1.461301842,-2.596087613,-3.107031567
10,-1.461526673,-2.336696719,-3.297848486
11,-1.880127312,-2.340937123,-3.382144498
12,-2.124282383,-2.266758766,-3.374229817
13,-2.216590422,-2.402764538,-3.356426558
14,-2.301512025,-2.368665919,-3.526855254
15,-2.381885924,-2.280956166,-3.395117964
16,-2.088701731,-2.264952698,-3.395824954
17,-2.206750917,-2.174643065,-3.164851299
17.9,-2.039203577,-2.157395653,-3.276521452
19,-1.997410534,-2.41566742,-3.116576875
20,-2.218258466,-2.299937289,-3.228180615
21,-2.335035297,-2.25760609,-3.266648117
21.9,-2.134546234,-2.216151755,-3.294837621
23.1,-2.196592175,-2.354918392,-3.335597039
24,-1.775681666,-2.423667311,-3.357473252
0.3613666,-0.266670622,-0.272133026,-0.899374271
1,-0.516565174,-0.386447723,-1.235487543
2,-0.530099152,-0.338750949,-1.367971629
3,-0.407750596,-0.545567096,-1.576871356
4.1,-0.573692209,-0.59888146,-0.908778029
5,0.100027776,-0.638659232,-1.383671056
6,-0.41947965,-0.856037135,-1.694529076
6.9,-0.685686781,-1.00183807,-1.359959941
8,-0.922510475,-1.266850518,-1.161436044
9,-0.888428567,-1.645389944,-1.51768397
9.9,-1.371423014,-2.049597012,-1.785549586
11.1,-1.886114335,-1.762296405,-2.074833576
12,-1.672045775,-1.821456008,-1.982425467
13,-1.98845617,-1.663453692,-2.183337917
14.1,-1.483502959,-1.449150649,-2.081196801
14.9,-1.809964392,-1.559265805,-2.218428024
16.1,-1.671496301,-1.789897356,-1.65580432
17,-1.926100921,-1.656167525,-1.641649198
17.9,-2.039203577,-2.069938729,-1.75612746
19,-1.973322294,-1.560207066,-1.892047691
19.9,-1.909485426,-1.626173665,-1.92641049
21,-2.074119278,-1.918615544,-1.970787707
22,-1.959146,-1.994235735,-1.935646246
23,-1.825120006,-2.027976016,-1.962530896
23.9,-1.883636956,-1.921689795,-1.988759958
0.3285151,0.711684654,0.316614931,-0.387091435
1,-0.257337792,0.303687504,-1.128072751
2,0.335223365,-0.088675583,-1.776883963
2.9,0.381556195,-0.303239276,-1.624915401
4,0.15534698,-0.248763332,-1.233040004
5,-0.07186016,-0.596164142,-1.060061335
5.9,-0.226205352,-0.557445747,-0.630759733
6.9,0.708015307,-0.446056597,-0.843564104
8,0.031577873,-0.662448409,-0.968023221
9,-0.210132305,-0.942878044,-1.035243368
10,-0.685209132,-1.036039699,-1.105575025
11.1,-0.868981392,-1.120619756,-1.003112003
12.1,-0.553644566,-1.167000578,-1.075824752
13,-0.795586911,-1.387027746,-0.651537539
14,-0.811446398,-1.447696132,-0.827582656
15,-0.854003203,-1.623782643,-1.001601277
16.1,-0.958334586,-1.413496414,-1.081604717
17.1,-1.033947842,-1.352843634,-1.220292702
18,-1.294969007,-1.569550042,-1.339849199
19,-1.183846365,-1.506322462,-1.155246572
20,-0.596053767,-1.467237695,-0.738419596
21,-0.741044419,-1.483912043,-0.773561764
22,-0.862403058,-1.343729675,-0.874572071
23,-1.057150538,-1.494546235,-0.90302964
24,-1.080918413,-1.227494988,-0.917923521
0.2628121,-3.040797148,-3.339951961,-3.101645369
1,-4.489370802,-3.823441548,-3.570716203
1.9,-3.514651552,-3.679935083,-3.865934286
3,-4.110125962,-4.067558413,-3.808384821
3.9,-4.933750808,-4.142642121,-3.831467056
5,-4.657763353,-4.000081964,-3.749104647
6,-4.481679486,-3.879743941,-3.946856042
6.9,-4.178345952,-3.851540693,-4.007842266
7.9,-4.305889397,-3.846144748,-4.008727701
8.9,-4.186464956,-3.796897153,-4.119086387
9.9,-4.023530177,-4.103602792,-4.246129539
11,-4.326158841,-3.996424193,-4.128463796
12,-4.027937432,-4.038542498,-4.337182902
12.9,-4.273136318,-4.155894239,-4.198970931
14,-4.458790718,-3.630833678,-4.294451698
15,-4.420870847,-3.810505931,-4.449535535
16,-4.521519395,-4.543645199,-4.569020295
17,-4.635332862,-3.457552834,-4.086045153
17.9,-4.519216124,-3.717329318,-4.038711172
18.9,-4.604540487,-3.548228741,-4.146577543
19.9,-4.669285982,-3.719944665,-4.094711884
20.9,-4.380184897,-3.667955313,-4.114710323
21.9,-4.257370417,-3.982367167,-4.20272914
23,-4.153245324,-3.647322911,-4.219589304
23.9,-4.184215203,-3.773218288,-4.294792424
0.4270696,-2.496094992,-3.73484347,-3.597000393
1,-2.82449139,-3.418184357,-3.284955405
1.9,-2.402136025,-2.431293682,-3.027706073
3,-2.508030564,-3.171739962,-3.643149002
4,-1.712244058,-1.679549399,-1.887460878
